RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,SeriousDlqin2yrs
0.0,30,0,0.312928386,4230.0,9,0,1,0,0.0,1
0.013355707,62,0,0.001407841,9233.0,4,0,0,0,3.0,1
0.9999999,41,0,0.0,15000.0,1,0,0,0,0.0,1
0.0,44,0,0.016664683,8400.0,1,0,0,0,0.0,1
0.01603299,46,0,0.342255038,6500.0,15,0,2,0,0.0,1
0.132520654,52,1,0.1017046,10500.0,8,0,0,0,3.0,1
0.026264916,81,0,0.22183211,9398.0,9,0,1,0,0.0,1
0.077145183,48,1,1.448441247,833.0,20,0,2,0,2.0,1
0.269789962,62,0,0.51230315,8127.0,11,0,2,0,0.0,1
0.000647607,80,0,0.165346535,3029.0,9,0,0,0,0.0,1
0.066449625,26,0,0.08650261,4022.0,4,0,0,0,0.0,1
0.265929602,59,0,0.484703059,6667.0,14,0,1,0,1.0,1
0.245340373,31,0,0.070371082,5200.0,3,0,0,0,1.0,1
0.356527394,27,3,0.768725361,760.0,8,0,0,0,0.0,1
0.489591121,51,0,0.316546763,7783.0,14,0,1,0,1.0,1
0.155137945,23,0,0.005142269,2916.0,2,0,0,0,1.0,1
0.010056161,76,0,0.369407648,4000.0,19,0,1,0,0.0,1
0.728306359,47,0,0.639148827,7800.0,14,0,2,0,1.0,1
0.040071843,60,0,0.311910883,3500.0,7,0,2,0,0.0,1
0.38050497,60,0,0.754803294,7650.0,24,0,4,0,0.0,1
0.011547512,68,0,0.16713881,6000.0,7,0,0,0,0.0,1
0.291253534,38,0,0.284709853,10666.0,7,0,1,0,2.0,1
0.025024746,89,0,0.019294744,1502.0,5,0,0,0,0.0,1
0.107830632,36,1,0.249437641,4000.0,5,0,2,0,2.0,1
0.003156094,46,0,0.420190339,8300.0,13,0,1,0,1.0,1
0.236731598,63,0,0.410260126,13800.0,18,0,2,0,2.0,1
0.0,42,0,0.689051825,6000.0,11,0,2,0,2.0,1
0.185965119,41,0,0.0843483,5500.0,5,0,0,0,1.0,1
0.111886357,40,0,0.455130868,4813.0,22,0,1,1,1.0,1
0.50234296,48,1,0.436628199,9964.0,11,0,3,0,2.0,1
0.0,49,0,0.23035335,5178.0,11,0,1,0,1.0,1
0.044773881,52,0,0.14735658,8000.0,7,0,1,0,2.0,1
0.019955896,84,0,0.003461095,7800.0,3,0,0,0,0.0,1
0.132519574,65,0,0.329881657,6083.0,14,0,1,0,0.0,1
0.002035378,60,0,0.423208776,5833.0,7,0,1,0,0.0,1
0.31881763,49,0,0.310248493,6800.0,8,0,2,0,2.0,1
0.9999999,32,0,0.078588613,3740.0,1,0,0,0,0.0,1
0.9999999,52,0,0.46565624,3100.0,3,0,1,0,0.0,1
0.264937085,63,0,0.073827224,3900.0,3,0,0,0,0.0,1
0.062298329,58,0,0.605244406,7016.0,6,0,1,0,0.0,1
0.016998867,51,0,0.381717184,8280.0,6,0,3,0,0.0,1
0.225053816,63,0,0.050016031,3118.0,5,0,1,0,0.0,1
0.034988337,27,0,0.15421228,2100.0,3,0,0,0,0.0,1
0.830507296,47,0,0.671679909,7047.0,12,0,1,0,0.0,1
0.885695948,51,0,0.881664265,5551.0,14,0,1,1,2.0,1
0.140052757,44,0,1.001465201,4094.0,8,0,1,0,2.0,1
0.9999999,59,1,0.162226878,6681.0,2,3,1,0,0.0,1
0.9999999,51,2,0.868453481,6491.0,3,0,2,0,1.0,1
0.026382818,57,0,0.574478528,4074.0,7,0,1,0,4.0,1
0.094874591,33,0,0.509889155,4600.0,5,0,1,0,1.0,1
0.733248245,50,0,0.2139765,3233.0,8,0,0,0,0.0,1
0.039643563,60,0,0.005767138,9189.0,4,0,0,0,1.0,1
0.08086487,50,0,0.079648306,7733.0,6,0,1,0,0.0,1
0.031011376,80,0,0.002266364,7500.0,10,0,0,0,0.0,1
0.0,30,0,0.464682363,2250.0,9,0,1,0,0.0,1
0.1041556,56,0,0.283952675,6000.0,11,0,1,0,0.0,1
0.01255887,62,0,0.044762033,7416.0,5,0,0,0,0.0,1
0.02675893,73,0,0.583676834,1212.0,8,0,2,0,0.0,1
0.90290243,39,0,0.329758226,5500.0,12,2,0,1,2.0,1
0.034425423,55,0,0.220618266,14200.0,9,0,2,0,2.0,1
0.358470289,68,0,0.383404149,4000.0,16,0,2,0,0.0,1
0.016386832,73,0,0.30596556,3251.0,9,0,1,0,0.0,1
0.479304139,29,0,0.497000461,4333.0,3,0,1,0,3.0,1
0.026162171,57,0,0.010712755,7000.0,11,0,0,0,2.0,1
0.016570955,68,0,0.447421032,2500.0,11,0,1,0,0.0,1
0.9999999,56,0,0.041597338,600.0,0,3,0,0,0.0,1
0.351539767,37,0,0.227795367,6000.0,9,0,0,0,0.0,1
0.034321893,45,0,0.01498751,1200.0,3,0,0,0,1.0,1
0.0,64,0,0.0,1500.0,2,0,0,0,0.0,1
0.003926332,51,0,0.002666222,6000.0,8,0,0,0,3.0,1
0.717131474,46,1,0.831763699,2335.0,5,4,1,2,3.0,0
0.00998717,45,0,0.410085055,3291.0,7,0,1,0,2.0,1
0.9999999,40,1,0.060428177,2895.0,3,0,0,0,0.0,1
0.077188205,57,0,0.007713184,7000.0,3,0,0,0,1.0,1
0.206605648,47,0,0.310709479,5200.0,6,0,1,0,2.0,1
0.216648801,44,0,0.412184157,6450.0,13,0,2,0,3.0,1
0.024879005,71,0,0.072778495,8518.0,5,0,0,0,0.0,1
0.820257489,73,1,0.588342857,4374.0,9,2,2,0,0.0,0
0.701679897,41,0,0.463867466,3500.0,17,0,0,0,4.0,1
0.9999999,55,0,0.184894053,8777.0,4,0,2,0,3.0,1
0.721739921,47,0,0.315740569,5380.0,6,0,1,0,0.0,1
0.738545657,40,0,0.474944934,3631.0,10,0,0,0,0.0,1
0.174766558,76,0,0.249202733,24144.0,21,0,1,0,0.0,1
0.938230336,53,0,0.568171591,6666.0,6,0,1,0,0.0,1
0.024665844,61,0,0.205117953,2500.0,6,1,0,0,1.0,1
0.044776119,57,0,0.102052059,7260.0,10,0,1,0,0.0,1
0.999972212,58,0,0.474335234,13500.0,7,0,2,0,2.0,1
1.019492026,36,1,0.279520502,8925.0,4,1,1,1,0.0,0
0.009861663,26,0,0.681045752,764.0,8,1,0,0,0.0,1
0.008623922,43,0,0.223612104,8393.0,9,0,2,0,1.0,1
0.94836978,34,0,0.41333135,6720.0,7,0,3,0,0.0,1
0.074697043,35,0,0.556218207,5700.0,24,0,2,0,2.0,1
0.146208692,72,0,9.055944056,1000.0,14,0,3,0,0.0,1
0.028943794,70,0,0.573330047,4056.0,13,0,2,0,0.0,1
0.079956802,57,0,0.007035535,8385.0,2,0,0,0,1.0,1
0.046387599,41,0,0.32168584,9300.0,8,0,2,0,0.0,1
0.026158949,53,0,0.156512465,7500.0,8,0,1,0,0.0,1
0.9999999,46,0,0.383318803,3440.0,4,0,1,0,2.0,1
0.64796556,51,0,0.45227859,3488.0,7,0,1,0,0.0,1
0.106447339,45,0,0.403435645,7916.0,4,0,2,0,0.0,1
0.043158085,63,0,0.029533918,2166.0,5,0,0,0,0.0,1
0.262481354,71,0,0.586009993,1400.0,13,0,0,0,0.0,1
0.142853141,52,0,0.203944665,7300.0,11,0,1,0,0.0,1
0.046672702,73,0,0.054243778,4700.0,14,0,0,0,0.0,1
1.014855021,42,2,0.782304424,4000.0,9,0,2,0,2.0,1
0.044929687,46,0,0.166696964,5500.0,14,0,0,0,2.0,1
0.422262624,57,0,0.160347384,9441.0,13,0,1,0,0.0,1
0.221991778,46,0,0.285601266,6319.0,4,0,2,0,1.0,1
0.40005735,61,0,0.603421462,4500.0,12,0,2,0,0.0,1
0.0,45,0,0.188721289,5833.0,6,0,1,0,3.0,1
0.165165825,63,1,0.020326558,3000.0,8,0,0,0,0.0,1
0.0,88,0,0.0,2500.0,4,0,0,0,0.0,0
0.082722809,67,0,0.015830695,6000.0,3,0,0,0,0.0,1
0.006461439,92,1,0.008142117,1350.0,6,0,0,0,0.0,1
0.411830062,55,0,0.707953706,4060.0,11,0,2,0,0.0,1
0.013825421,52,0,0.363116966,6300.0,11,0,1,0,0.0,1
0.122294172,43,0,0.417146319,3300.0,19,0,2,0,1.0,1
0.9999999,69,1,0.230265426,2900.0,4,2,1,3,0.0,0
0.200990693,33,0,0.732948234,4500.0,7,0,1,0,0.0,1
5.91e-05,72,0,0.168305282,6000.0,13,0,1,0,1.0,1
0.168430957,26,0,0.180366647,1690.0,7,0,0,0,0.0,1
0.9999999,45,0,0.065973611,2500.0,2,0,0,0,3.0,1
0.009531101,86,0,0.003498542,5144.0,6,0,0,0,0.0,1
0.0,45,0,0.177344475,14000.0,10,0,0,0,2.0,1
0.262219624,42,1,0.231264231,10100.0,13,0,2,1,2.0,1
0.119965862,53,0,0.209143011,22333.0,9,0,2,0,1.0,1
0.002651971,67,0,0.301995447,7466.0,11,0,2,0,0.0,1
0.393663633,40,0,0.306928138,7750.0,9,0,4,0,0.0,1
0.006796192,77,0,0.41393079,2253.0,13,0,1,0,0.0,1
0.494429353,31,0,0.502474431,3030.0,7,0,1,0,0.0,1
0.35414965,45,1,0.348135213,8016.0,9,0,1,0,0.0,1
0.043980629,82,0,0.008569796,5250.0,8,0,0,0,1.0,1
0.012104626,64,0,0.345751931,2200.0,3,0,1,0,0.0,1
1.337528012,39,1,0.339449541,3378.0,6,1,0,3,0.0,1
1.009271042,47,0,1.346653347,1000.0,8,0,0,0,0.0,1
0.068263633,28,0,0.177274242,3000.0,8,0,0,0,0.0,1
0.265736776,41,0,0.203818828,6755.0,6,0,1,0,3.0,1
0.256665472,49,0,0.679100173,5200.0,23,0,1,0,2.0,1
0.08025485,42,0,0.312165405,5416.0,4,0,1,0,1.0,1
0.06337601,62,0,0.110021453,3262.0,15,0,1,0,0.0,1
0.230087188,30,0,0.034557235,4166.0,5,1,0,0,0.0,1
0.9999999,41,0,0.146325969,14166.0,1,0,1,0,0.0,1
0.038593252,49,0,0.393605216,14417.0,23,0,1,0,0.0,1
0.189928747,29,0,0.332159339,8233.0,7,0,1,0,0.0,1
0.99694769,39,0,0.211943482,3750.0,2,0,0,0,0.0,1
0.0,57,0,0.367434387,5600.0,8,0,1,0,1.0,1
0.691054898,31,1,0.365138013,4600.0,9,0,1,0,1.0,1
0.687784977,39,0,0.519083969,4846.0,4,0,1,0,2.0,1
0.110796863,58,1,0.50338063,10500.0,20,0,3,1,0.0,1
0.33957044,38,0,0.293080768,3800.0,9,0,1,0,0.0,1
0.116444396,42,1,1.129548181,2500.0,15,0,1,0,0.0,1
0.045125425,79,0,1.22565075,5800.0,20,0,0,0,0.0,1
0.9999999,43,0,0.25214676,1280.0,2,0,0,0,2.0,1
0.066779705,47,0,0.110274153,11416.0,7,0,1,0,2.0,1
0.863531569,45,0,0.723182403,7000.0,21,0,4,0,0.0,1
0.960051355,46,0,1.032938457,3460.0,18,0,0,1,0.0,1
0.004683255,46,0,0.96402056,3501.0,5,0,2,0,2.0,1
0.881491345,45,0,0.110481586,6000.0,2,0,0,1,0.0,1
0.022508039,64,0,0.272167832,3574.0,4,0,1,0,0.0,1
0.047848308,40,0,0.32391902,4000.0,12,0,1,0,1.0,1
0.000429137,68,0,0.07622482,8041.0,11,0,1,0,0.0,1
0.022767217,54,0,0.009154421,4150.0,7,0,0,1,3.0,0
0.037469805,31,0,0.005712654,3500.0,3,0,0,0,0.0,1
0.0,57,0,0.198640181,7500.0,11,0,2,0,0.0,1
0.05981377,69,0,0.116776316,2431.0,6,0,0,0,0.0,1
0.41171946,60,1,0.0839958,20000.0,4,0,1,0,1.0,1
0.139542612,56,0,0.074629613,10866.0,5,0,0,0,0.0,1
0.9999999,53,1,0.111777644,5000.0,1,0,0,0,0.0,1
0.063028192,71,0,0.009117551,3070.0,5,0,0,0,0.0,1
0.016249594,65,0,0.293808486,7800.0,15,0,1,0,3.0,1
0.067352451,44,0,0.579401873,11000.0,4,0,2,0,1.0,1
0.246557282,55,0,0.340649098,11800.0,20,0,1,0,1.0,1
0.078459124,47,0,0.364336434,9998.0,15,0,2,0,3.0,1
0.965701715,53,0,0.731549376,10500.0,16,0,2,0,0.0,1
0.176528762,39,0,1.263357463,2900.0,6,0,2,0,0.0,1
0.561897837,48,1,0.446415898,4226.0,4,0,1,0,0.0,1
0.039858204,43,0,0.534659621,3216.0,9,0,1,0,3.0,1
0.062283172,75,0,0.707154496,6750.0,4,0,1,0,0.0,1
0.091307431,43,0,0.353129374,5000.0,6,0,2,0,4.0,1
0.18439739,73,0,0.570477076,6455.0,16,0,2,0,0.0,1
0.19998485,70,1,0.472740992,5300.0,15,0,1,0,0.0,1
0.051590188,72,0,0.029805697,5300.0,18,0,0,0,1.0,1
0.908997811,45,0,1.419516097,5000.0,13,0,3,0,1.0,0
0.15617915,65,0,0.2507352,7820.0,19,0,2,0,1.0,1
0.981470241,36,1,0.362934563,19300.0,14,0,4,0,0.0,1
0.12972578,39,1,0.017012386,6700.0,13,0,0,0,0.0,1
0.784485027,56,1,0.453918815,7833.0,9,0,1,0,0.0,1
0.9999999,35,0,0.028937772,8500.0,0,3,0,0,1.0,1
0.019092014,63,0,0.024457776,6500.0,7,0,0,0,0.0,1
0.623519087,46,0,0.741564609,4000.0,10,0,2,0,2.0,1
0.677311221,72,1,0.366901202,6821.0,13,0,2,0,0.0,1
0.9999999,37,1,536.0,0.0,3,0,0,0,0.0,1
0.073489223,48,0,0.95201371,2333.0,20,0,1,0,0.0,1
0.091890811,66,0,0.026973027,1000.0,2,0,0,0,0.0,1
1.064479638,44,3,0.089082184,3333.0,8,0,0,0,1.0,1
0.59993612,36,0,0.36984158,10225.0,21,0,2,0,1.0,1
0.020927619,78,0,0.022188411,7886.0,8,0,0,0,0.0,1
0.9999999,63,0,0.13437268,4040.0,6,0,1,0,0.0,1
0.9999999,27,0,0.328977709,1300.0,8,0,0,0,0.0,1
0.9999999,25,1,0.399750156,1600.0,2,0,0,0,1.0,1
0.034553636,30,0,0.241166381,2914.0,3,0,0,0,0.0,1
0.213431184,39,0,0.315853907,4900.0,15,0,2,0,3.0,1
0.279949539,65,0,0.321039769,4500.0,5,0,1,0,0.0,1
0.029290088,59,0,0.070388738,6250.0,7,0,0,0,1.0,1
0.9999999,90,0,0.011012433,2814.0,0,0,0,0,0.0,1
0.669014527,39,0,0.62037962,1000.0,6,0,0,0,0.0,1
0.30582654,75,1,0.851599728,1468.0,11,0,0,0,0.0,1
0.534186325,56,0,0.019436346,2057.0,1,0,0,0,0.0,1
0.1600893,74,0,0.125279018,3583.0,10,0,0,0,0.0,1
0.397177024,34,0,0.036502547,2355.0,4,0,0,1,2.0,1
0.301083372,78,0,0.344671951,9083.0,18,0,1,0,0.0,1
0.009199858,75,0,0.050816697,550.0,10,0,0,0,0.0,1
0.070909679,67,0,0.130161943,4939.0,5,0,1,0,0.0,1
0.987579281,29,2,0.3824303,1900.0,5,0,0,0,1.0,0
0.333794437,34,0,0.303635817,6655.0,5,0,1,0,2.0,1
0.062315817,60,0,0.275265435,5085.0,11,0,2,0,1.0,1
0.025749356,64,0,0.002856871,10500.0,1,0,0,0,0.0,1
0.017555068,42,1,0.463176265,2864.0,5,0,1,0,3.0,1
0.401051631,29,0,0.34280503,10416.0,12,0,1,0,0.0,1
0.079985717,53,0,0.401882961,5416.0,7,0,1,0,0.0,1
0.182000695,59,0,0.353331609,11600.0,13,0,1,0,1.0,1
0.9999999,29,0,0.314841849,2054.0,2,0,1,0,0.0,1
0.008980135,81,0,0.003787305,6600.0,10,0,0,0,0.0,1
0.0,47,1,0.545253863,2717.0,4,0,1,1,3.0,1
0.00665956,57,0,0.049785758,4900.0,16,0,0,0,3.0,1
0.140247454,57,1,0.405720957,15416.0,20,0,3,0,0.0,1
0.707926684,45,1,0.741830729,4926.0,8,0,1,0,0.0,1
0.9999999,75,0,0.0,1380.0,2,0,0,0,0.0,1
0.03270492,33,0,0.71816023,8000.0,6,0,3,0,0.0,1
0.365895458,69,0,1088.0,0.0,6,0,1,0,0.0,1
0.258416531,56,0,0.516420752,2100.0,2,0,1,0,0.0,1
0.243975602,40,0,0.779442613,3336.0,6,0,1,0,1.0,1
0.741725827,31,0,0.921531994,2140.0,8,0,2,0,0.0,1
0.9999999,32,1,0.75948461,1396.0,3,1,2,0,1.0,0
0.473880113,39,0,0.53254151,8250.0,9,0,1,1,2.0,1
0.233926502,44,0,0.207992411,8432.0,9,0,2,0,4.0,1
0.067220355,57,0,773.5,1.0,6,0,1,0,1.0,1
0.000857118,50,0,0.292656587,8333.0,5,0,2,0,0.0,1
0.497586585,47,0,0.158452643,7263.0,4,0,0,0,2.0,1
0.153624725,36,1,0.47518633,5500.0,8,0,1,0,3.0,1
0.380062305,52,1,0.379009164,6983.0,12,0,2,0,0.0,0
0.0,88,0,0.188702824,4000.0,8,0,1,0,0.0,1
6.48e-05,60,0,0.489370659,4750.0,16,0,2,0,0.0,1
0.718917609,48,1,0.189358093,11200.0,12,0,1,0,1.0,0
0.339207992,56,1,0.389574028,15000.0,16,0,3,0,2.0,1
0.9999999,40,0,0.660304476,4400.0,7,0,2,0,2.0,1
0.118921521,74,0,0.02399808,4166.0,3,0,0,0,0.0,1
0.9999999,32,0,174.5,1.0,1,1,0,0,0.0,1
0.003143618,76,0,0.385169186,4166.0,9,0,1,0,0.0,1
0.040961242,41,0,0.592216582,3545.0,8,0,1,0,2.0,1
0.20806914,56,0,0.172187468,9750.0,14,0,2,0,0.0,1
0.286379728,79,0,0.144815767,3500.0,7,0,0,0,0.0,1
0.000574246,41,0,0.088491151,10000.0,9,0,0,0,0.0,1
0.748550097,58,0,1.74450803,5416.0,8,0,3,0,0.0,1
0.281710852,45,0,0.259942235,4500.0,6,0,2,0,2.0,1
0.896069287,28,0,0.048634244,1500.0,3,0,0,0,1.0,1
0.909304535,46,0,0.334773218,8333.0,5,0,2,0,4.0,1
0.020383814,86,0,0.014395393,2083.0,6,0,0,0,0.0,1
0.120733881,67,0,0.22622108,3500.0,5,0,1,0,0.0,1
0.073310898,60,0,0.620819909,9000.0,12,0,2,0,0.0,1
0.0,85,0,0.001362583,7338.0,5,0,0,0,0.0,1
0.9999999,38,0,0.421020656,6583.0,7,0,2,0,1.0,1
0.317672823,51,0,0.251874777,8400.0,6,0,1,0,1.0,1
0.340980188,52,2,0.74865027,3333.0,13,0,1,0,1.0,1
0.302433234,63,0,0.087981599,8694.0,7,0,2,0,0.0,1
0.945561288,59,0,0.553927681,3207.0,6,0,2,0,0.0,1
0.170836919,41,0,0.638100339,5600.0,11,0,2,0,2.0,1
0.122033396,52,0,0.901024744,4000.0,11,0,1,0,0.0,1
0.536560353,32,0,0.187316716,2727.0,4,0,0,0,1.0,1
0.010724548,37,2,0.264347131,5000.0,18,0,1,0,3.0,1
0.657785231,55,2,0.530689568,3958.0,11,0,2,0,0.0,0
0.021276596,69,0,0.196768517,6250.0,8,0,1,0,1.0,1
0.040070756,44,0,0.502046131,5375.0,5,0,2,0,2.0,1
0.600618467,63,0,0.459058188,6667.0,11,0,2,0,0.0,1
0.116640747,44,0,0.140383956,5833.0,5,0,1,1,1.0,1
0.0,41,0,0.44925816,3369.0,7,0,1,0,0.0,1
0.966335578,66,0,0.340689951,14000.0,11,0,2,0,0.0,1
0.051170019,42,0,0.257259419,12500.0,8,0,2,0,3.0,1
0.000595839,56,0,0.382740862,7960.0,17,0,1,0,0.0,1
0.047904192,26,0,0.004239401,4009.0,3,0,0,0,0.0,1
0.085856897,59,0,0.466543609,6500.0,10,0,2,0,0.0,1
0.023443558,34,0,0.089318447,6000.0,5,0,0,0,2.0,1
0.078870071,62,0,0.396988145,12483.0,6,0,1,0,0.0,1
0.117647059,49,1,0.210125841,6833.0,10,0,2,0,2.0,1
0.0,54,0,0.09028935,6600.0,6,0,0,0,0.0,1
0.009634169,84,0,0.003378378,8879.0,14,0,0,0,0.0,1
0.750071424,48,3,0.478586902,6000.0,8,0,1,0,0.0,1
0.990000645,34,1,0.611592272,1500.0,4,1,0,0,2.0,1
0.9999999,60,0,0.0,7600.0,0,0,0,0,0.0,1
0.518031617,59,0,1.028911105,3700.0,17,0,2,0,0.0,1
0.02945884,59,1,0.018023092,3550.0,13,0,0,0,0.0,1
0.04819518,73,0,0.003647733,3837.0,1,0,0,0,0.0,1
0.67019415,36,0,0.441725862,3800.0,17,0,1,0,0.0,1
0.059307307,72,0,0.04492923,7700.0,7,0,1,0,0.0,1
0.301769823,66,0,0.28052387,7100.0,5,0,1,0,1.0,1
0.0,70,0,0.0,2500.0,4,0,0,0,0.0,1
0.047437186,67,0,0.249266862,3750.0,6,0,1,0,0.0,1
0.52187825,34,0,0.355128974,5000.0,7,0,2,0,3.0,1
0.581072412,61,0,0.302681523,16333.0,8,0,2,0,2.0,1
0.861663137,57,2,0.801717172,9899.0,20,0,3,0,4.0,0
0.600418259,49,0,0.279772023,10000.0,16,0,2,0,4.0,1
0.074173146,51,0,0.011486835,7747.0,1,0,0,0,0.0,1
0.448775612,31,0,0.139103113,3500.0,3,0,0,0,1.0,1
0.870562001,51,0,0.19486038,4941.0,4,0,0,0,2.0,1
0.022821352,59,0,0.065993401,10000.0,5,0,1,0,1.0,1
0.086276092,40,0,0.210357928,5000.0,8,0,0,0,2.0,1
0.9999999,40,1,0.501051402,8559.0,4,2,3,0,1.0,0
0.50725458,68,0,0.448789914,10866.0,10,0,2,0,1.0,1
0.114228575,74,0,0.015080603,3845.0,2,0,0,0,0.0,1
0.280975724,48,0,1.488167105,27000.0,19,0,4,0,3.0,1
0.122165573,80,0,0.01489851,10000.0,4,0,0,0,1.0,1
0.496630672,38,0,0.3432282,3233.0,8,0,1,0,2.0,1
0.145732533,34,0,0.070185963,1666.0,6,0,0,0,0.0,1
0.7986007,29,0,0.127840048,3300.0,4,0,0,0,0.0,1
0.026693333,55,0,0.289088538,6900.0,7,0,1,0,1.0,1
0.472527473,23,0,0.195464363,925.0,2,0,0,0,0.0,1
0.0,68,0,0.162972621,2300.0,6,0,0,0,0.0,1
0.117406883,39,0,0.211521625,5710.0,7,0,0,0,4.0,1
0.73253493,40,2,736.0,0.0,6,0,0,1,0.0,1
0.022474179,40,0,0.205672312,4900.0,7,0,0,0,2.0,1
0.28689336,61,0,0.254090294,16257.0,19,0,1,0,0.0,1
0.111960639,45,0,0.434085096,4300.0,5,0,1,0,4.0,1
0.154499929,63,0,0.40771526,4691.0,12,0,2,0,2.0,1
0.085458594,57,2,0.363091272,1500.0,7,0,1,0,0.0,1
0.012999629,37,0,0.250499909,5500.0,7,0,0,0,2.0,1
0.782765592,62,1,0.632083001,3758.0,5,0,1,0,3.0,1
0.246677299,36,0,0.137572486,5000.0,7,0,0,0,0.0,1
0.0,36,0,0.243111436,4100.0,7,0,1,0,0.0,1
0.011946215,54,0,0.003653144,5200.0,5,0,0,0,0.0,1
0.007039437,72,0,0.24177579,3130.0,8,0,0,1,0.0,1
0.671013445,43,0,0.669481169,9000.0,20,0,3,0,2.0,1
0.732490393,34,0,0.222066304,5700.0,7,0,0,0,0.0,1
0.554641598,58,1,0.007098492,2253.0,6,0,0,1,0.0,1
0.421593361,75,0,0.438261502,5498.0,12,0,1,0,1.0,1
0.024912097,37,0,0.247459063,7083.0,9,0,1,0,2.0,1
0.590306305,33,0,0.141493475,8275.0,7,0,0,0,2.0,1
0.626991807,64,0,0.304954305,2078.0,4,0,0,0,2.0,1
0.825436409,36,0,0.101151572,6425.0,2,1,0,0,0.0,1
0.028637079,74,0,0.01998002,1000.0,2,0,0,0,0.0,1
0.035085855,48,0,0.118888111,10000.0,9,0,1,0,2.0,1
0.005341734,47,1,0.561430494,5200.0,12,0,1,0,2.0,1
0.047053636,65,0,0.541826554,2605.0,11,0,0,0,0.0,1
0.717136168,34,0,0.190923132,8416.0,7,0,0,0,0.0,1
0.068616889,58,0,0.046085859,1583.0,2,0,0,0,0.0,1
0.910464341,26,0,0.227775794,2800.0,4,0,0,0,0.0,1
0.702493864,63,0,0.582162622,4697.0,8,0,2,0,1.0,1
0.154232702,31,0,0.129057068,6500.0,6,0,0,0,0.0,1
0.541602433,56,2,0.28600708,5366.0,12,1,1,4,0.0,1
0.07405366,45,0,0.235051951,5100.0,9,0,1,0,2.0,1
1.00147547,40,1,0.127877238,4300.0,3,0,0,0,2.0,1
0.079820501,70,0,0.026141241,2562.0,5,0,0,0,0.0,1
0.140634339,71,0,0.337732981,12500.0,16,0,2,0,0.0,1
0.057472655,60,0,0.225834977,14700.0,9,0,2,0,0.0,1
0.055929605,66,0,16.0,1.0,9,0,0,0,0.0,1
1.010781671,33,1,0.37185708,2266.0,5,0,0,0,0.0,0
8.73e-05,66,0,0.002380726,10500.0,13,0,0,0,0.0,1
0.9999999,75,1,0.134078212,3400.0,1,0,1,0,1.0,1
0.060407024,55,0,0.334991491,22916.0,16,0,1,0,3.0,1
0.724220984,52,0,0.093442906,17400.0,4,0,0,0,2.0,1
0.919138651,38,1,0.091151475,6000.0,7,0,0,0,4.0,1
0.9999999,29,0,0.00768935,2600.0,0,0,0,0,1.0,1
0.720041475,69,0,0.442518775,1730.0,17,0,0,0,0.0,1
0.015615822,60,0,0.281705948,9800.0,12,0,2,0,1.0,1
1.001807623,56,0,1.172394206,7041.0,5,0,2,0,0.0,1
0.187763592,54,0,0.235203689,1300.0,14,0,0,1,0.0,1
0.357525848,44,0,1.4144454,2325.0,11,0,3,0,0.0,1
0.0,36,0,0.180487805,3689.0,4,0,0,0,2.0,1
0.212801107,54,0,1.146284572,3000.0,23,0,1,0,1.0,1
0.817454649,37,1,0.048002076,3853.0,1,3,0,1,1.0,1
0.02298829,54,0,0.225985564,1800.0,6,0,0,0,2.0,1
0.935638409,51,1,0.307613432,3900.0,4,0,0,0,0.0,0
0.9999999,33,0,0.060507834,1850.0,0,1,0,0,0.0,1
0.077080539,70,0,0.28367908,4000.0,9,0,2,0,1.0,1
0.013301512,46,0,0.214946863,8750.0,5,0,1,0,3.0,1
0.856563146,70,1,0.838674485,14665.0,17,0,2,0,1.0,1
0.083000623,45,0,0.625837054,3583.0,11,0,2,0,2.0,1
0.0,78,0,0.064397472,19301.0,6,0,1,0,1.0,1
0.9999999,66,0,0.016275285,4300.0,1,0,0,0,0.0,1
0.0,28,0,0.349503859,2720.0,7,0,1,0,2.0,1
0.329481695,69,1,0.024263432,7500.0,8,0,1,0,0.0,1
0.695823918,67,1,0.333862914,17623.0,17,0,2,0,0.0,1
0.22960445,66,0,0.591832026,4333.0,18,0,1,0,2.0,1
0.019670573,80,0,0.016431925,2555.0,24,0,0,0,0.0,1
0.012696569,32,0,0.148349163,2210.0,7,0,0,0,0.0,1
0.076352576,93,0,0.027941553,3900.0,2,0,0,0,0.0,1
0.139893563,56,0,0.383597884,10583.0,7,0,2,0,0.0,1
0.9999999,45,0,0.423932171,6250.0,5,0,1,0,2.0,1
0.959969428,46,0,0.45503692,7583.0,8,0,1,0,3.0,1
0.098500397,56,0,0.270419162,8349.0,16,0,2,0,0.0,1
0.612791659,60,0,0.568810397,3000.0,10,0,1,0,1.0,1
0.234544604,49,1,0.454886654,6660.0,12,0,2,0,2.0,1
0.004790692,40,0,0.051302289,3800.0,4,0,0,0,0.0,1
0.249262102,37,2,1.67130829,3087.0,7,1,2,0,0.0,0
0.008781144,55,0,0.005433601,4600.0,4,0,0,0,0.0,1
0.076621997,38,0,0.089412941,24000.0,14,0,2,0,1.0,1
0.079841255,74,0,0.282613997,4100.0,11,0,1,0,0.0,1
0.054834055,71,0,1.429598562,1668.0,18,0,3,0,0.0,1
